,clip,fips_code,census_id,range,township,section,quarter_section,municipality_name,municipality_code,jurisdiction_county_code,town_code,tax_rate_area_code,tax_district_county,municipality_tax_district,school_district,fire_district,water_district,elementary_school_district_county_description,high_school_district_county_description,neighborhood_description,cbsa,cbsa_type,land_use_code,county_use_description,zoning_code,zoning_code_description,property_indicator_code,number_of_buildings,view_code,location_influence_code,lat,lon,owner_1_corporate_indicator,owner_2_corporate_indicator,owner_3_corporate_indicator,owner_4_corporate_indicator,owner_occupancy_code,total_value_calculated,land_value_calculated,improvement_value_calculated,calculated_value_source_code,assessed_total_value,assessed_land_value,assessed_improvement_value,market_total_value,market_land_value,market_improvement_value,appraised_total_value,appraised_land_value,appraised_improvement_value,tax_amount,tax_year,assessed_year,tax_total_rate_percent,taxable_improvement_value,taxable_land_value,taxable_other_value,net_taxable_amount,front_footage,depth_footage,acres,land_square_footage,year_built,effective_year_built,bedrooms_all_buildings,total_rooms_all_buildings,total_bathrooms_all_buildings,number_of_bathrooms,construction_type_code,number_of_parking_spaces,parking_type_code,building_quality_code,stories_code,stories_number,building_style_code,number_of_units,universal_building_square_feet,universal_building_square_feet_source_code,building_square_feet,living_square_feet_all_buildings,ground_floor_square_feet,building_gross_square_feet,adjusted_gross_square_feet,last_assessor_update_date,total_square_footage_open_areas,total_square_footage_all_buildings,total_number_of_1_bedrooms,total_number_of_2_bedrooms,total_number_of_3_bedrooms,total_number_of_efficiency_units,build_age,effective_build_age,adjustment_note
587,1066651929,6037,6205223006,,,,,,,,,8060,,,,,,,,,31080,,115,DUPLEX,RBR-2,,21,2,,,33.875929,-118.371923,,,,,O,299848,67066,232782,A,74962,16766.5,58195.5,,,,,,,4420.89,2015,2015,,,,,292848,50,150,0.1723,1876.25,1958,,2,6,4,1,,2,OTP,,,1,CON,4,1410,L,,862,,,,2015-12-07,,,,,,,57,57,"Upper outlier, cap bedroom"
588,6625079046,6037,6208008013,,,,,,,,,6174,,,,,,,,,31080,,106,APARTMENT,MNRH,,22,1,,,33.87318,-118.3835,,,,,A,1725911,1050557,675354,A,123279.357142857,75039.7857142857,48239.5714285714,,,,,,,21321.29,2015,2015,,675354,1050557,,1725911,,,0.3329,1035.64285714286,1959,1959,2.14285714285714,,16,16,FRM,15,140,QAV,,2,,14,11347,G,11347,810.5,,11347,,2015-12-07,,11347,,,,,56,56,Original
589,8652978920,6059,992472000,,,,,,,,,11076,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.73891,-117.9332,,,,,O,49945,20347,29598,A,49945,20347,29598,,,,,,,887.42,2015,2015,,29598,20347,,49945,60,100,0.1377,6000,1960,,4,6,2,,,2,010,,,1,,,1292,L,1670,1292,,,,2015-12-14,,1670,,,,,55,55,Original
590,8474689770,6037,9203362004,,,,,,,,,9982,,,,,,NEWHALL,WILLIAM S HART UN,,31080,,163,SINGLE FAMILY RESID,SCUR2,,10,1,,,34.386525,-118.537794,,,,,O,213553,102302,111251,A,213553,102302,111251,,,,,,,3168.57,2015,2015,,,,,206553,,,0.19,8277,1960,1960,3,,2,2,,,,,,,,,1222,L,,1222,,,,2015-12-07,,,,,,,55,55,Original
591,2219972530,6037,5707014004,,,,,,,,,5415,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LKR1*,,10,1,,,33.85258,-118.1541,,,,,O,142691,59343,83348,A,142691,59343,83348,,,,,,,1883.62,2015,2015,,,,,135691,50,105,0.1205,5251,1952,1958,3,6,2,2,,2,OTP,,,1,CON,,1350,L,,1350,,,,2015-12-07,,,,,,,63,57,Original
592,4888860578,6037,2075011000,,,,,,,,,5,,,,,,,,,31080,,106,APARTMENT,LAC2,,22,1,,,34.05758,-118.2532,Y,,,,A,35166739,2011232,33155507,A,56356.953525641,3223.12820512821,53133.8253205128,,,,,,,462253.4,2015,2015,,33155507,2011232,,35166739,,,4.254,296.959935897436,1985,1985,,,,,,,,,,,,624,302036,B,302036,484.032051282051,,,,2015-12-07,,302036,,,,,30,30,Original
593,7403001478,6037,4033192005,,,,,,,,,10008,,,,,,,,,31080,,112,CONDOMINIUM,LCR3800030U-A1,,11,1,,,34.00766,-117.8148,,,,,O,251794,130290,121504,A,251794,130290,121504,,,,,,,3276.25,2015,2015,,,,,244794,,,5.698,31025.5,1986,1986,2,,3,3,,,,,,,,8,1056,L,,1056,,,,2015-12-07,,,,,,,29,29,Original
594,4177214745,6037,6508002010,,,,,,,,,9340,,,,,,,,,31080,,112,CONDOMINIUM,TOPR-MD,,11,1,,,33.82783,-118.3393,,,,,,231935,67906,164029,A,231935,67906,164029,,,,,,,2771.69,2015,2015,,164029,67906,,231935,,,3.0408,1141.88793103448,1985,1985,2,,3,3,,,,,,,,116,1184,L,,1184,,,,2015-12-07,,,,,,,30,30,Original
595,8859299519,6037,3022023005,,,,,,,,,4045,,,,,,,,,31080,,163,SINGLE FAMILY RESID,GLR4YY,,10,1,,,34.141472,-118.250421,,,,,O,203325,162663,40662,A,203325,162663,40662,,,,,,,2179.43,2015,2015,,,,,196325,40,53,0.0496,2160,1910,1910,2,5,1,1,,,,,,1,CON,,753,L,,753,,,,2015-12-07,,,,,,,105,105,Original
596,2476535025,6037,6205011005,,,,,,,,,8060,,,,,,,,,31080,,163,SINGLE FAMILY RESID,RBR-2,,10,1,,,33.88492,-118.3737,,,,,O,268664,105900,162764,A,268664,105900,162764,,,,,,,3693.39,2015,2015,,,,,261664,50,150,0.1723,7505,1952,1968,3,5,3,3,FRM,3,920,QEX,,1,CON,1,2337,L,,2337,,,,2015-12-07,,,,,,,63,47,Original
597,7906406350,6059,878062000,,,,,,,,,17042,,,,,,MAGNOLIA,ANAHEIM UN,,31080,,112,CONDOMINIUM,,,11,1,,,33.805397,-117.974746,,,,,O,286890,183212,103678,A,286890,183212,103678,,,,,,,3602.2,2015,2015,,103678,183212,,286890,,,,,1980,1981,2,6,3,,,,001,,,2,,,1210,L,1210,1210,,,,2015-12-14,,1210,,,,,35,34,Original
598,7172089201,6059,993054000,,,,,,,,,4001,,,,,,HUNTINGTON BEACH,HUNTINGTON BEACH UN,,31080,,133,MULTI FAM RESIDENCE,,,22,1,,,33.676716,-117.9946,Y,,,,,11283,11283,,A,1410.375,1410.375,,,,,,,,136.94,2015,2015,,,11283,,11283,33,300,0.23,1252.375,,,,,,,,,,,,,,8,,,,,,,,2015-12-14,,,,,,,,,"Missing unit, assign median"
599,1087928516,6037,9200321017,,,,,,,,,15979,,,,,,SAUGUS UN,WILLIAM S HART UN,,31080,,163,SINGLE FAMILY RESID,SCUR2,,10,1,,,34.452524,-118.488806,,,,,A,425000,200000,225000,A,425000,2e+05,225000,,,,,,,6164.01,2015,2015,,225000,200000,,425000,,,0.2244,9775,1997,1997,3,,2,2,,,,,,,,1,1468,L,,1468,,,,2015-12-07,,,,,,,18,18,Original
600,9936965528,6037,3004001007,,,,,,,,,4045,,,,,,,,,31080,,163,SINGLE FAMILY RESID,GLR1*,,10,1,,,34.22577,-118.2517,,,,,O,424063,289840,134223,A,424063,289840,134223,,,,,,,4613.13,2015,2015,,,,,417063,50,134,0.1588,6917,1995,1995,3,4,2,2,,1,OTP,,,1,CON,,1676,L,,1676,,,,2015-12-07,,,,,,,20,20,Original
601,3424658608,6037,7015022008,,,,,,,,,8004,,,,,,,,,31080,,106,APARTMENT,SMR3*,,22,1,,,34.024109,-118.488096,,,,,A,1012407,405953,606454,A,92037,36904.8181818182,55132.1818181818,,,,,,,13081.12,2015,2015,,606454,405953,,1012407,,,0.1726,683.545454545455,1963,1963,1.54545454545455,,14,14,,,,,,,,11,10185,B,10185,925.909090909091,,,,2015-12-07,,10185,,,,,52,52,Original
602,4400730208,6037,2699071003,,,,,,,,,67,,,,,,,,,31080,,106,APARTMENT,LAR3,,22,1,,,34.028301,-118.408865,Y,,,,A,5884934,2657345,3227589,A,147123.35,66433.625,80689.725,,,,,,,73027.82,2015,2015,,3227589,2657345,,5884934,,,0.3444,375,1985,1985,1.85,,74,74,,,140,QGO,,4,,40,28288,G,32512,707.2,,28288,,2015-12-07,,32512,,,,,30,30,Original
603,1003098023,6037,1974101020,,,,,,,,,13,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,,34.09306,-118.2472,,,,,O,249803,149887,99916,A,249803,149887,99916,,,,,,,3006.41,2015,2015,,,,,242803,50,57,0.0659,2870,1922,1925,2,,1,1,,2,OTP,,,1,,,1401,L,,1401,,,,2015-12-07,,,,,,,93,90,Original
604,4061492198,6059,320444005,,,,,,,,,88233,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.679005,-117.614357,Y,,,,A,11685,11685,,A,11685,11685,,,,,,,,148.96,2015,2015,,,11685,,11685,,,0.0691,3010,,,,,,,,,,,,,,,,,,,,,,2015-12-14,,,,,,,,,Original
605,4716891278,6037,5727001003,,,,,,,,,5501,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LBR1N,,10,1,,ICR,33.80053,-118.2077,,,,,O,178666,91931,86735,A,178666,91931,86735,,,,,,,2198.21,2015,2015,,86735,91931,,178666,40,123,0.1092,4755,1954,1954,3,6,1,1,,2,920,,,1,CON,1,1234,L,,1234,,,,2015-12-07,,,,,,,61,61,Original
606,5164829418,6037,4307232002,,,,,,,,,1906,,,,,,,,,31080,,112,CONDOMINIUM,ARR3,,11,1,,,34.13074,-118.0535,,,,,O,920939,368212,552727,A,920939,368212,552727,,,,,,,10462.1,2015,2015,,,,,913939,,,1.6942,2170.61764705882,2013,2014,3,,3,3,,,,,,,,34,1770,L,,1770,,,,2015-12-07,,,,,,,2,1,Original
607,4527136250,6059,995142001,,,,,,,,,4007,,,,,,OCEAN VIEW,HUNTINGTON BEACH UN,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.71984,-118.0557,,,,,,902715,675854,226861,A,902715,675854,226861,,,,,,,10044.38,2015,2015,,226861,675854,,902715,65,100,0.1492,6500,1965,,3,8,4,,,2,010,,,2,,,3876,L,4296,3876,,,,2015-12-14,,4296,,,,,50,50,Original
608,5564832094,6037,2742022015,,,,,,,,,67,,,,,,,,,31080,,112,CONDOMINIUM,LAR3,,11,1,VOC,,33.96771,-118.4575,,,,,A,2039960,1529970,509990,A,2039960,1529970,509990,,,,,,,24486.73,2015,2015,,509990,1529970,,2039960,,,0.2128,1324.14285714286,1976,1976,2,7,3,3,FRM,3,Z00,QGO,,3,CNT,7,2315,L,,2315,,,,2015-12-07,,,,,,,39,39,Original
609,2033817627,6037,4033181002,,,,,,,,,7741,,,,,,,,,31080,,163,SINGLE FAMILY RESID,POPRD*,,10,1,,,34.03831,-117.7673,,,,,O,379807,161878,217929,A,379807,161878,217929,,,,,,,4995.95,2015,2015,,,,,372807,55,104,0.1315,5726,1981,1981,4,7,3,3,FRM,2,OTP,QAV,,2,CON,1,2060,L,,2060,,,,2015-12-07,,,,,,,34,34,Original
610,8314877498,6059,877012012,,,,,,,,,71004,,,,,,MAGNOLIA,ANAHEIM UN,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.82395,-117.965,,,,,O,76785,26300,50485,A,76785,26300,50485,,,,,,,1270.72,2015,2015,,,,,69785,100,102,0.2342,10200,1954,,5,9,3,,,2,010,,,1,,,2238,L,2678,2238,,,,2015-12-14,,2678,,,,,61,61,Original
611,9662339169,6037,5540011010,,,,,,,,,2308,,,,,,,,,31080,,163,SINGLE FAMILY RESID,BFR1*,,10,1,,ICR,33.898889,-118.129231,,,,,O,327274,142172,185102,A,327274,142172,185102,,,,,,,3959.67,2015,2015,,,,,320274,75,136,0.2335,10173,1950,1962,4,7,3,3,,2,OTP,QGO,,1,CON,,2308,L,,2308,,,,2015-12-07,,,,,,,65,53,Original
612,3234363741,6037,5411001006,,,,,,,,,3798,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LCR1YY,,10,1,,ICR,33.89895,-118.2551,,,,,O,176700,95097,81603,A,176700,95097,81603,,,,,,,2360.87,2015,2015,,81603,95097,,176700,50,100,0.1148,4999,1943,1947,4,,2,2,,,,,,1,,,1101,L,,1101,,,,2015-12-07,,,,,,,72,68,Original
613,2269598563,6059,1101112015,,,,,,,,,19001,,,,,,CYPRESS,ANAHEIM UN,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.82446,-118.0493,,,,,O,627000,495118,131882,A,627000,495118,131882,,,,,,,7209.74,2015,2015,,,,,620000,62,97,0.1392,6062,1965,,3,8,3,,,2,010,,,2,,,1983,L,2424,1983,,,,2015-12-14,,2424,,,,,50,50,Original
614,4703323886,6037,3021043011,,,,,,,,,4045,,,,,,,,,31080,,106,APARTMENT,GLR4YY,,22,1,,,34.14648,-118.2329,,,,,A,613060,393955,219105,A,102176.666666667,65659.1666666667,36517.5,,,,,,,7218.69,2015,2015,,219105,393955,,613060,,,0.1723,1251.16666666667,1941,1941,1,,6,6,,,,,,,,6,4814,B,4814,802.333333333333,,,,2015-12-07,,4814,,,,,74,74,Original
615,7643036015,6037,4332004016,,,,,,,,,3610,,,,,,EL MONTE,EL MONTE UN,,31080,,163,SINGLE FAMILY RESID,EMC1D*,,10,1,,,34.06824,-118.0431,,,,,O,196203,119479,76724,A,196203,119479,76724,,,,,,,3067.85,2015,2015,,,,,189203,57,74,0.1003,4368,1944,1945,3,5,2,2,,,,,,1,CON,,1237,L,,1237,,,,2015-12-07,,,,,,,71,70,Original
616,8911942622,6037,7018015022,,,,,,,,,8004,,,,,,,,,31080,,112,CONDOMINIUM,SMR2*,,11,1,,,34.023,-118.4679,Y,,,,A,394473,199798,194675,A,394473,199798,194675,,,,,,,4954.92,2015,2015,,194675,199798,,394473,,,0.3372,979.2,1957,1957,1,,1,1,,,,,,,,15,458,L,,458,,,,2015-12-07,,,,,,,58,58,Original
617,4713083811,6059,740043002,,,,,,,,,11011,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,R-1,,10,1,,,33.703891,-117.872547,,,,,O,532525,377551,154974,A,532525,377551,154974,,,,,,,6223.32,2015,2015,,,,,525525,101,60,0.1391,6060,1971,,4,8,2,,FRM,2,010,QGO,,2,TRA,,2296,L,2776,2296,,,,2015-12-14,,2296,,,,,44,44,Original
618,3108393959,6037,1031023003,,,,,,,,,13,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,,34.265866,-118.310273,,,,,O,140018,112019,27999,A,140018,112019,27999,,,,,,,1765.08,2015,2015,,27999,112019,,140018,36,112,0.0925,4029,1949,1949,2,4,1,1,,1,OTP,QAV,,1,CON,,783,L,,783,,,,2015-12-07,,,,,,,66,66,Original
619,8834321704,6037,1372013019,,,,,,,,,16,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,,34.17039,-118.6183,,,,,A,337083,211302,125781,A,337083,211302,125781,,,,,,,4174.81,2015,2015,,125781,211302,,337083,50,135,0.1549,6747,1954,1960,3,5,3,3,,2,450,QGO,,1,CON,1,1651,L,,1651,,,,2015-12-07,,,,,,,61,55,Original
620,5826162520,6037,4808022007,,,,,,,,,1797,,,,,,ALHAMBRA CITY,,,31080,,163,SINGLE FAMILY RESID,ALR1*,,10,1,,,34.085758,-118.15968,,,,,O,419956,303317,116639,A,419956,303317,116639,,,,,,,5014.79,2015,2015,,,,,412956,45,128,0.1201,5230,1929,1929,2,5,1,1,FRM,2,OTP,QAV,,1,SPA,,1208,L,,1208,,,,2015-12-07,,,,,,,86,86,Original
621,3426821909,6059,635005006,,,,,,,,,7001,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.61791,-117.9361,,,,,O,84249,65274,18975,A,84249,65274,18975,,,,,,,1157.02,2015,2015,,,,,77249,,,0.0545,2375,1934,,3,5,2,,,,001,,,2,,,1168,L,1168,1168,,,,2015-12-14,,1168,,,,,81,81,Original
622,8653880372,6037,1351023012,,,,,,,,,16,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LARA,,10,1,,,34.18232,-118.6204,,,,,O,533048,344569,188479,A,533048,344569,188479,,,,,,,6606.55,2015,2015,,188479,344569,,533048,120,297,0.8209,35757,1960,1960,3,6,2,2,,2,450,,,1,CON,,1686,L,,1686,,,,2015-12-07,,,,,,,55,55,Original
623,8847898544,6037,2147002005,,,,,,,,,67,,,,,,,,,31080,,115,DUPLEX,LAR2,,21,1,,,34.0658,-118.3672,Y,,,,A,763969,522551,241418,A,381984.5,261275.5,120709,,,,,,,9453.11,2015,2015,,241418,522551,,763969,,,0.1417,3087.5,1929,1929,3,,4,4,,,,,,,,2,4731,L,,2365.5,,,,2015-12-07,,,,,,,86,86,Original
624,3936557728,6037,2321102002,,,,,,,,,212,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR4,,10,1,,,33.99811,-118.2908,,,,,O,137902,110326,27576,A,137902,110326,27576,,,,,,,1726.97,2015,2015,,,,,130902,40,129,0.1185,5162,1910,1910,2,,1,1,,,,,,1,,,1167,L,,1167,,,,2015-12-07,,,,,,,105,105,Original
625,8474766066,6037,5717012006,,,,,,,,,4992,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LBR1N,,10,1,,,33.84929,-118.1972,,,,,O,192453,102302,90151,A,192453,102302,90151,,,,,,,2335.57,2015,2015,,,,,185453,40,95,0.0966,4208,1948,1949,2,6,2,2,,2,OTP,,,1,CON,,1285,L,,1285,,,,2015-12-07,,,,,,,67,66,Original
626,2146908312,6059,756051004,,,,,,,,,89027,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.7697,-117.7759,,,,,O,839930,612695,227235,A,839930,612695,227235,,,,,,,9560.06,2015,2015,,,,,832930,112,205,0.5271,22960,1966,,4,8,4,,,3,010,,,1,,,2556,L,3189,2556,,,,2015-12-14,,2556,,,,,49,49,Original
627,4324481303,6059,752012002,10W,05S,11,,,,,,11003,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.75176,-117.901,,,,,O,59749,20197,39552,A,59749,20197,39552,,,,,,,928.56,2015,2015,,,,,52749,52,160,0.191,8320,1955,,3,7,2,,,2,040,,,1,,,1802,L,1802,1802,,,,2015-12-14,,1802,,,,,60,60,Original
628,3923220029,6037,5766012002,,,,,,,,,5500,,,,,,,,,31080,,106,APARTMENT,LBR4R,,22,1,,,33.76812,-118.1774,,,,,A,328158,184433,143725,A,65631.6,36886.6,28745,,,,,,,4400.55,2015,2015,,143725,184433,,328158,,,0.0866,754.4,1920,1920,1,,5,5,,,,,,,,5,3852,B,3852,770.4,,,,2015-12-07,,3852,,,,,95,95,Original
629,8034103162,6037,1992022009,,,,,,,,,4,,,,,,,,,31080,,106,APARTMENT,LARD3,,22,2,,,34.07556,-118.2074,,,,,,174329,40775,133554,A,15848.0909090909,3706.81818181818,12141.2727272727,,,,,,,3209.59,2015,2015,,133554,40775,,174329,,,0.3518,1393.09090909091,1965,,1.63636363636364,,11,7,,,,,,,,11,4820,B,4820,682.545454545455,,,,2015-12-07,,7508,,,,,50,50,Original
630,8802123286,6037,4630002013,,,,,,,,,7503,,,,,,,,,31080,,106,APARTMENT,PSC*,,22,2,,,34.149142,-118.080663,Y,,,,A,68434538,9893806,58540732,A,691257.95959596,99937.4343434343,591320.525252525,,,,,,,809919.63,2015,2015,,58540732,9893806,,68434538,,,2.9777,1310.18181818182,2007,,1,,99,99,,,,,,,,99,219180,B,219180,2403.33333333333,,,,2015-12-07,,237930,,,,,8,8,"Lower outlier, cap bedroom"
631,4609367132,6037,3013001000,,,,,,,,,4045,,,,,,,,,31080,,163,SINGLE FAMILY RESID,GLR1YY,,10,1,,,34.173861,-118.267528,,,,,O,751818,547325,204493,A,751818,547325,204493,,,,,,,8158.45,2015,2015,,,,,744818,78,95,0.168,7317,1926,1926,3,6,2,2,CUS,2,920,QAV,,2,SPA,,2087,L,,2087,,,,2015-12-07,,,,,,,89,89,Original
632,2284075879,6037,1975002000,,,,,,,,,13,,,,,,,,,31080,,151,MULTI-FAMILY 4-UNIT,LAR2,,21,1,,,34.07288,-118.2554,,,,,O,1180000,708000,472000,A,295000,177000,118000,,,,,,,14467.82,2015,2015,,472000,708000,,1180000,,,0.1702,1853.75,1924,1924,2,,4,4,,,,,,,,4,5080,L,,1270,,,,2015-12-07,,,,,,,91,91,Original
633,4195075180,6037,4087032019,,,,,,,,,15469,,,,,,,,,31080,,148,RESID-PLANNED,LCR18000-R1200,,10,1,,,33.96773,-117.8534,,,,,O,433772,139493,294279,A,433772,139493,294279,,,,,,,5237.56,2015,2015,,,,,426772,,,0.1163,5067,1998,1998,4,,3,3,,,,,,,,,2799,L,,2799,,,,2015-12-07,,,,,,,17,17,Original
634,4719263862,6059,423382001,,,,,,,,,28116,,,,,,,,,31080,,112,CONDOMINIUM,,,11,1,,,33.490503,-117.700593,,,,,O,229364,113415,115949,A,229364,113415,115949,,,,,,,2406.5,2015,2015,,115949,113415,,229364,,,,,,1989,2,,2,,,,001,,,,,,860,L,860,860,,,,2015-12-14,,860,,,,,,26,Original
635,4289472551,6037,5360002002,,,,,,,,,15186,,,,,,,,,31080,,163,SINGLE FAMILY RESID,SGR3YY,,10,1,,,33.9518,-118.1873,Y,,,,A,146077,106693,39384,A,146077,106693,39384,,,,,,,2116.86,2015,2015,,39384,106693,,146077,35,128,0.1027,4472,1926,1930,2,4,1,1,,2,OTP,QAV,,1,CON,,899,L,,899,,,,2015-12-07,,,,,,,89,85,Original
636,2672711868,6037,1190013000,,,,,,,,,13,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,,34.23579,-118.4145,,,,,O,54826,24863,29963,A,54826,24863,29963,,,,,,,762.85,2015,2015,,,,,47826,57,106,0.1381,6014,1953,1953,3,5,2,2,,2,OTP,,,1,CON,,1219,L,,1219,,,,2015-12-07,,,,,,,62,62,Original
637,8490878231,6037,4820012022,,,,,,,,,1840,,,,,,ALHAMBRA CITY,,,31080,,163,SINGLE FAMILY RESID,MPR1YY,,10,1,,,34.05641,-118.157,Y,,,,A,263729,101445,162284,A,263729,101445,162284,,,,,,,3524.2,2015,2015,,162284,101445,,263729,76,90,0.1568,6831,1961,1961,3,6,2,2,,2,OTP,,,1,CON,,1350,L,,1350,,,,2015-12-07,,,,,,,54,54,Original
638,2194856922,6037,1374012015,,,,,,,,,37,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LARE15,,10,1,VCI,ICU,34.14879,-118.6075,,,,,O,640365,242344,398021,A,640365,242344,398021,,,,,,,7975.6,2015,2015,,,,,633365,119,126,0.3436,14967,1981,1981,3,7,3,3,FRM,3,450,QGO,,1,CON,1,2860,L,,2860,,,,2015-12-07,,,,,,,34,34,Original
639,4495733627,6037,9100023010,11,05N,12,,,,,,4538,,,,,,KEPPEL UN,ANTELOPE VLY UN,,31080,,163,SINGLE FAMILY RESID,LCA210000*,,10,1,,,34.53618,-117.9778,,,,,O,85917,25774,60143,A,85917,25774,60143,,,,,,,1135.82,2015,2015,,,,,78917,,,1.1453,49891,1932,1936,3,,1,1,,,,,,,,,1595,L,,1595,,,,2015-12-07,,,,,,,83,79,Original
640,5074316545,6037,3005021002,,,,,,,,,4104,,,,,,,,,31080,,165,MULTI-FAMILY 3-UNIT,LCR2YY,,21,2,,,34.20977,-118.2348,,,,,A,651658,144793,506865,A,108609.666666667,24132.1666666667,84477.5,,,,,,,7528.75,2015,2015,,506865,144793,,651658,52,150,0.1701,1234.83333333333,1928,,2,6,10,4,FRM,1,920,QAV,,1,CON,6,3061,L,,1051.16666666667,,,,2015-12-07,,,,,,,87,87,"Upper outlier, cap bedroom"
641,4063800796,6037,2048103005,,,,,,,,,4,,,,,,,,,31080,,106,APARTMENT,LAC1,,22,1,,,34.02992,-118.2063,Y,,,,A,932394,461074,471320,A,116549.25,57634.25,58915,,,,,,,12555.36,2015,2015,,471320,461074,,932394,,,0.2293,1248.75,1922,1927,1,,12,12,,,,,,,,8,8928,B,8928,1116,,,,2015-12-07,,8928,,,,,93,88,"Lower outlier, cap bedroom"
642,5531927202,6037,5326031036,,,,,,,,,595,,,,,,,,,31080,,115,DUPLEX,HPR3YY,,21,2,,,33.98435,-118.2334,,,,,O,34265,21152,13113,A,17132.5,10576,6556.5,,,,,,,977.69,2015,2015,,,,,27265,,,0.1427,3108,1924,,1.5,,2,1,FRM,1,920,,,,,2,786,L,,646,,,,2015-12-07,,,,,,,91,91,Original
643,8410654979,6059,524111008,,,,,,,,,30024,,,,,,,,,31080,,133,MULTI FAM RESIDENCE,,,22,1,,,33.62302,-117.7021,,,,,A,1300000,966237,333763,A,260000,193247.4,66752.6,,,,,,,13472.12,2015,2015,,333763,966237,,1300000,,,0.2221,1935,,,,,,,,,,,,,,5,,,,,,,,2015-12-14,,,,,,,,,Original
644,4547846771,6059,423301004,,,,,,,,,29013,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.528576,-117.694621,,,,,O,696461,441768,254693,A,696461,441768,254693,,,,,,,6995.02,2015,2015,,,,,689461,,,0.0918,4000,1991,,4,8,3,,,3,140,QAV,,,TRA,,2247,L,2247,2247,,,,2015-12-14,,2247,,,,,24,24,Original
645,3927105435,6037,1343061007,,,,,,,,,8852,,,,,,,,,31080,,106,APARTMENT,LAR3,,22,1,,,34.2088,-118.6025,Y,,,,A,5685341,2274136,3411205,A,947556.833333333,379022.666666667,568534.166666667,,,,,,,72206.41,2015,2015,,3411205,2274136,,5685341,,,1.0852,7878.83333333333,1962,1962,1,,62,62,,,,,,2,,6,32816,G,32816,5469.33333333333,,32816,,2015-12-07,,32816,,,,,53,53,"Lower outlier, cap bedroom"
646,4524506597,6037,1134012009,,,,,,,,,16,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LARS,,10,1,,,34.22581,-118.5626,,,,,A,77873,18332,59541,A,77873,18332,59541,,,,,,,1160.2,2015,2015,,59541,18332,,77873,63,120,0.1722,7501,1963,1963,3,5,2,2,,2,OTP,,,1,CON,,1704,L,,1704,,,,2015-12-07,,,,,,,52,52,Original
647,9259594965,6037,5341013003,,,,,,,,,6321,,,,,,,,,31080,,106,APARTMENT,BGR3*,,22,3,,,33.971735,-118.167362,Y,,,,,744584,313745,430839,A,148916.8,62749,86167.8,,,,,,,11382.03,2015,2015,,430839,313745,,744584,,,0.271,2361.4,1938,,2.8,,6,1,,,,,,,,5,1081,B,1081,1206.6,,,,2015-12-07,,6033,,,,,77,77,Original
648,4694588932,6037,5712005000,,,,,,,,,5531,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LBR1N,,10,1,,,33.83861,-118.1308,,,,,O,428453,302326,126127,A,428453,302326,126127,,,,,,,5041.73,2015,2015,,,,,421453,60,132,0.1811,7891,1943,1952,4,8,3,3,,2,OTP,,,1,CON,,1832,L,,1832,,,,2015-12-07,,,,,,,72,63,Original
649,8553046272,6037,6040011009,,,,,,,,,5164,,,,,,LAWNDALE,CENTINELLA VLY UN,,31080,,115,DUPLEX,LNR2YY,,21,2,,,33.886151,-118.357123,Y,,,,A,214492,101970,112522,A,107246,50985,56261,,,,,,,3049.85,2015,2015,,112522,101970,,214492,,,0.1344,2927.5,1950,,2,,2,1,,,,,,,,2,728,L,,817,,,,2015-12-07,,,,,,,65,65,Original
650,7503158751,6037,4025022000,,,,,,,,,11190,,,,,,,,,31080,,163,SINGLE FAMILY RESID,POT2*,,10,1,,,34.04752,-117.7505,,,,,O,174036,80498,93538,A,174036,80498,93538,,,,,,,2329.02,2015,2015,,93538,80498,,174036,49,120,0.1349,5878,1930,1933,2,6,1,1,FRM,1,920,QAV,,1,BUN,,953,L,,953,,,,2015-12-07,,,,,,,85,82,Original
